mode,prevalence_regime,scenario,replicate,n,target_prevalence,selected_n,realized_prevalence,gcm_stat,normal_p,multiplier_p,multiplier_reps
oracle,atlas_like,tail_difficulty,52,60000,0.0007023592887015931,43,0.0007166666666666667,-0.8658196204795716,0.8067054561191893,0.8125,399
oracle,atlas_like,tail_difficulty,53,60000,0.0007023592887015931,42,0.0007,-0.08232201365834099,0.5328046752683591,0.485,399
oracle,atlas_like,tail_difficulty,54,60000,0.0007023592887015931,40,0.0006666666666666666,-0.428300367898362,0.6657837744406527,0.645,399
oracle,atlas_like,tail_difficulty,55,60000,0.0007023592887015931,39,0.00065,-1.221305634894807,0.8890148396501745,0.8825,399
oracle,atlas_like,tail_difficulty,56,60000,0.0007023592887015931,39,0.00065,0.9850023840416058,0.16231144996193936,0.165,399
oracle,atlas_like,tail_difficulty,57,60000,0.0007023592887015931,45,0.00075,-0.2680131210727946,0.60565539052732,0.6,399
oracle,atlas_like,tail_difficulty,58,60000,0.0007023592887015931,39,0.00065,0.2286423023424445,0.40957347141665806,0.4375,399
oracle,atlas_like,tail_difficulty,59,60000,0.0007023592887015931,35,0.0005833333333333334,-1.6935800052046586,0.9548274399119426,0.9425,399
oracle,atlas_like,tail_difficulty,60,60000,0.0007023592887015931,28,0.00046666666666666666,1.582372824757665,0.05678224234108398,0.0475,399
oracle,atlas_like,tail_difficulty,61,60000,0.0007023592887015931,35,0.0005833333333333334,0.5526487362998056,0.2902519813479584,0.285,399
oracle,atlas_like,tail_difficulty,62,60000,0.0007023592887015931,39,0.00065,-1.3019859437664663,0.9035394046386069,0.905,399
oracle,atlas_like,tail_difficulty,63,60000,0.0007023592887015931,36,0.0006,-0.9539878193068252,0.8299550959383004,0.805,399
oracle,atlas_like,tail_difficulty,64,60000,0.0007023592887015931,44,0.0007333333333333333,-1.240224703824431,0.8925538532504664,0.9025,399
oracle,atlas_like,tail_difficulty,65,60000,0.0007023592887015931,54,0.0009,0.9598556691057446,0.16856393003582365,0.15,399
oracle,atlas_like,tail_difficulty,66,60000,0.0007023592887015931,35,0.0005833333333333334,0.6481347946905041,0.2584488855397582,0.265,399
oracle,atlas_like,tail_difficulty,67,60000,0.0007023592887015931,43,0.0007166666666666667,-0.6865144702872166,0.75380562870699,0.7525,399
oracle,atlas_like,tail_difficulty,68,60000,0.0007023592887015931,46,0.0007666666666666667,0.0825629387360783,0.4670995356136274,0.4625,399
oracle,atlas_like,tail_difficulty,69,60000,0.0007023592887015931,42,0.0007,-0.8803001340560955,0.8106516299897172,0.7925,399
oracle,atlas_like,tail_difficulty,70,60000,0.0007023592887015931,38,0.0006333333333333333,-0.7502087644526719,0.7734355094925032,0.765,399
oracle,atlas_like,tail_difficulty,71,60000,0.0007023592887015931,49,0.0008166666666666667,-0.21144614447898147,0.5837304237379353,0.6125,399
oracle,atlas_like,tail_difficulty,72,60000,0.0007023592887015931,37,0.0006166666666666666,0.8787643422331609,0.18976453189817766,0.1775,399
oracle,atlas_like,tail_difficulty,73,60000,0.0007023592887015931,47,0.0007833333333333334,0.7728051688422306,0.21981884696988407,0.21,399
oracle,atlas_like,tail_difficulty,74,60000,0.0007023592887015931,37,0.0006166666666666666,1.6013540515263207,0.054649261797186745,0.0525,399
oracle,atlas_like,tail_difficulty,75,60000,0.0007023592887015931,66,0.0011,0.9105789502554725,0.18125863284856758,0.1725,399
oracle,atlas_like,tail_difficulty,76,60000,0.0007023592887015931,43,0.0007166666666666667,1.0561564306921545,0.14544837624336437,0.1475,399
oracle,atlas_like,tail_difficulty,77,60000,0.0007023592887015931,32,0.0005333333333333334,0.04351067176506407,0.48264722887262573,0.49,399
oracle,atlas_like,tail_difficulty,78,60000,0.0007023592887015931,30,0.0005,-0.7610079332935684,0.776673835608535,0.79,399
oracle,atlas_like,tail_difficulty,79,60000,0.0007023592887015931,49,0.0008166666666666667,2.030380827789711,0.021158921968687187,0.02,399
oracle,atlas_like,tail_difficulty,80,60000,0.0007023592887015931,51,0.00085,0.3826047722016834,0.35100641566454516,0.335,399
oracle,atlas_like,tail_difficulty,81,60000,0.0007023592887015931,40,0.0006666666666666666,2.2437174491816894,0.012425293344742426,0.0125,399
oracle,atlas_like,tail_difficulty,82,60000,0.0007023592887015931,33,0.00055,0.11051730623260918,0.4559995627763735,0.49,399
