scope,input_family,tuple_group,n_knots,n_pairs,n_width_values,n_free_reflection_orbits,width_diff_pairs,F_diff_mod_reflection_pairs,F_reflection_only_pairs,stored_torsion_direct_diff_pairs
atlas,four_view_noKh,18007,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18060,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18093,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18104,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18105,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18287,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18288,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18358,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18359,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18508,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18738,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18752,2,1,1,1,0,0,0,0
atlas,four_view_noKh,18889,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19317,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19348,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19474,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19475,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19601,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19609,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19613,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19615,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19616,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19617,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19619,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19627,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19640,2,1,1,1,0,0,0,0
atlas,four_view_noKh,19723,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20130,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20181,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20187,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20286,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20425,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20432,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20809,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20863,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20956,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20958,2,1,1,1,0,0,0,0
atlas,four_view_noKh,20959,2,1,1,1,0,0,0,0
atlas,four_view_noKh,21056,2,1,1,1,0,0,0,0
atlas,four_view_noKh,21272,2,1,1,1,0,0,0,0
atlas,four_view_noKh,21418,2,1,1,1,0,0,0,0
atlas,four_view_noKh,21591,2,1,1,1,0,0,0,0
atlas,four_view_noKh,21710,2,1,1,1,0,0,0,0
atlas,four_view_noKh,21737,2,1,1,1,0,0,0,0
atlas,four_view_noKh,21767,2,1,1,1,0,0,0,0
atlas,four_view_noKh,21826,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22006,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22117,4,6,1,1,0,0,0,0
atlas,four_view_noKh,22119,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22121,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22125,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22205,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22208,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22212,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22215,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22222,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22225,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22226,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22382,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22397,4,6,1,1,0,0,0,0
atlas,four_view_noKh,22472,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22671,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22675,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22677,2,1,1,1,0,0,0,0
atlas,four_view_noKh,22714,4,6,1,1,0,0,0,0
atlas,four_view_noKh,22948,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23000,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23102,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23132,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23260,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23289,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23364,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23411,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23418,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23424,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23425,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23557,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23627,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23628,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23722,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23726,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23798,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23799,2,1,1,1,0,0,0,0
atlas,four_view_noKh,23828,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24009,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24062,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24130,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24131,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24257,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24425,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24435,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24540,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24542,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24544,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24546,4,6,1,1,0,0,0,0
atlas,four_view_noKh,24547,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24618,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24662,3,3,1,1,0,0,0,0
atlas,four_view_noKh,24663,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24664,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24804,2,1,1,1,0,0,0,0
atlas,four_view_noKh,24889,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25074,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25143,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25173,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25174,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25268,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25269,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25286,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25295,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25306,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25392,4,6,1,1,0,0,0,0
atlas,four_view_noKh,25401,4,6,1,1,0,0,0,0
atlas,four_view_noKh,25402,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25403,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25588,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25600,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25698,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25747,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25863,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25864,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25865,2,1,1,1,0,0,0,0
atlas,four_view_noKh,25959,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26060,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26098,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26275,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26314,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26327,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26379,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26380,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26422,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26526,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26608,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26724,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26767,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26857,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26858,2,1,1,1,0,0,0,0
atlas,four_view_noKh,26894,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27022,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27323,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27370,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27371,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27538,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27569,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27616,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27626,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27630,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27651,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27765,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27769,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27770,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27792,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27823,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27886,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27973,2,1,1,1,0,0,0,0
atlas,four_view_noKh,27990,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28031,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28084,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28105,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28116,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28124,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28127,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28578,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28598,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28652,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28731,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28807,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28848,2,1,1,1,0,0,0,0
atlas,four_view_noKh,28980,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29032,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29039,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29066,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29086,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29104,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29113,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29114,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29118,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29128,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29130,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29239,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29276,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29284,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29343,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29542,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29544,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29550,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29553,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29569,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29741,2,1,1,1,0,0,0,0
atlas,four_view_noKh,29884,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30077,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30085,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30095,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30174,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30208,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30380,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30453,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30474,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30505,2,1,1,1,0,0,0,0
atlas,four_view_noKh,30621,2,1,1,2,0,1,0,1
atlas,four_view_noKh,30665,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31060,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31350,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31370,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31378,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31392,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31397,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31408,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31415,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31416,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31426,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31427,3,3,1,1,0,0,0,0
atlas,four_view_noKh,31428,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31431,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31448,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31452,4,6,1,1,0,0,0,0
atlas,four_view_noKh,31479,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31482,3,3,1,1,0,0,0,0
atlas,four_view_noKh,31487,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31510,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31542,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31561,3,3,1,1,0,0,0,0
atlas,four_view_noKh,31727,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31773,2,1,1,1,0,0,0,0
atlas,four_view_noKh,31947,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32256,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32381,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32539,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32669,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32676,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32681,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32695,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32712,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32713,4,6,1,1,0,0,0,0
atlas,four_view_noKh,32717,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32738,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32741,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32742,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32756,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32758,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32806,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32808,2,1,1,1,0,0,0,0
atlas,four_view_noKh,32809,2,1,1,1,0,0,0,0
atlas,four_view_noKh,33113,2,1,1,1,0,0,0,0
atlas,four_view_noKh,33116,2,1,1,1,0,0,0,0
atlas,four_view_noKh,33371,2,1,1,1,0,0,0,0
atlas,four_view_noKh,33484,2,1,1,1,0,0,0,0
atlas,four_view_noKh,33635,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34000,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34070,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34102,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34280,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34328,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34416,3,3,1,1,0,0,0,0
atlas,four_view_noKh,34432,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34440,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34441,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34452,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34460,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34467,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34472,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34475,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34476,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34478,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34485,3,3,1,1,0,0,0,0
atlas,four_view_noKh,34501,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34509,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34512,4,6,1,1,0,0,0,0
atlas,four_view_noKh,34513,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34515,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34593,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34607,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34741,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34742,2,1,1,1,0,0,0,0
atlas,four_view_noKh,34794,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35014,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35036,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35094,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35377,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35449,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35450,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35493,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35500,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35522,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35551,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35561,4,6,1,1,0,0,0,0
atlas,four_view_noKh,35563,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35617,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35705,2,1,1,1,0,0,0,0
atlas,four_view_noKh,35888,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36043,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36099,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36187,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36330,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36467,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36593,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36680,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36697,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36711,2,1,1,1,0,0,0,0
atlas,four_view_noKh,36749,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37024,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37041,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37091,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37129,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37189,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37393,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37501,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37530,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37584,2,1,1,1,0,0,0,0
atlas,four_view_noKh,37995,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38001,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38035,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38047,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38050,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38149,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38199,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38360,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38361,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38387,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38488,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38543,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38819,2,1,1,1,0,0,0,0
atlas,four_view_noKh,38995,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39016,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39073,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39106,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39152,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39319,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39382,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39546,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39612,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39686,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39692,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39717,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39732,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39734,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39738,2,1,1,1,0,0,0,0
atlas,four_view_noKh,39959,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40030,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40141,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40318,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40352,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40362,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40374,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40412,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40415,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40422,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40430,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40432,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40435,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40454,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40455,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40456,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40459,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40461,3,3,1,1,0,0,0,0
atlas,four_view_noKh,40463,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40476,4,6,1,1,0,0,0,0
atlas,four_view_noKh,40479,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40481,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40527,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40539,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40547,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40561,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40600,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40782,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40798,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40864,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40868,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40870,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40871,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40874,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40875,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40876,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40877,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40878,2,1,1,1,0,0,0,0
atlas,four_view_noKh,40909,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41051,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41052,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41053,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41054,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41056,4,6,1,1,0,0,0,0
atlas,four_view_noKh,41058,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41059,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41145,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41247,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41249,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41311,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41474,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41563,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41683,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41886,2,1,1,1,0,0,0,0
atlas,four_view_noKh,41995,2,1,1,1,0,0,0,0
atlas,four_view_noKh,42036,2,1,1,1,0,0,0,0
atlas,four_view_noKh,42832,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43087,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43293,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43295,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43416,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43625,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43724,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43793,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43825,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43830,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43945,2,1,1,1,0,0,0,0
atlas,four_view_noKh,43947,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44040,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44062,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44089,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44143,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44258,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44385,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44423,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44567,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44568,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44569,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44593,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44598,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44599,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44772,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44773,4,6,1,1,0,0,0,0
atlas,four_view_noKh,44775,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44776,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44777,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44779,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44781,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44784,4,6,1,1,0,0,0,0
atlas,four_view_noKh,44792,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44793,2,1,1,1,0,0,0,0
atlas,four_view_noKh,44991,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45007,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45027,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45044,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45202,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45239,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45278,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45314,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45315,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45322,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45324,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45333,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45339,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45410,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45565,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45571,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45724,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45726,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45782,2,1,1,1,0,0,0,0
atlas,four_view_noKh,45846,2,1,1,1,0,0,0,0
