scope,input_family,tuple_group,knot_id_base,split,W_F,F_rank,F_support,stored_union_diagonal_count,F_tuple_group,F_reflection_orbit,stored_torsion_tuple_group
atlas,four_view_noKh,165630,15n009855,train,3,222,36,3,2873,2846,1513
atlas,four_view_noKh,165630,15n010243,test,3,222,36,3,2873,2846,1513
atlas,four_view_noKh,165631,15n007383,train,3,222,36,3,2873,2846,1513
atlas,four_view_noKh,165631,15n007652,test,3,222,36,3,2873,2846,1513
atlas,four_view_noKh,165637,15n027735,train,3,222,36,3,3654,3611,5058
atlas,four_view_noKh,165637,15n029727,val,3,222,36,3,3654,3611,5058
atlas,four_view_noKh,165640,15n013082,test,2,126,22,2,146,146,590
atlas,four_view_noKh,165640,15n013537,train,2,126,22,2,146,146,590
atlas,four_view_noKh,165641,13n1022,train,2,126,22,2,146,146,590
atlas,four_view_noKh,165641,13n1100,train,2,126,22,2,146,146,590
atlas,four_view_noKh,165681,15a66278,val,2,992,30,2,2463,2438,2566
atlas,four_view_noKh,165681,15a77948,val,2,992,30,2,2463,2438,2566
atlas,four_view_noKh,165682,15a66167,train,2,992,30,2,2463,2438,2566
atlas,four_view_noKh,165682,15a77954,val,2,992,30,2,2463,2438,2566
atlas,four_view_noKh,165808,15a59928,train,2,822,30,2,2388,2366,2822
atlas,four_view_noKh,165808,15a59931,test,2,822,30,2,2388,2366,2822
atlas,four_view_noKh,165813,15a50445,train,2,822,30,2,2232,2212,4083
atlas,four_view_noKh,165813,15a50480,train,2,822,30,2,2232,2212,4083
atlas,four_view_noKh,165982,15n024135,test,2,212,24,2,3546,3505,3767
atlas,four_view_noKh,165982,15n024699,train,2,212,24,2,3546,3505,3767
atlas,four_view_noKh,166029,15a06576,test,2,666,30,2,1097,1086,640
atlas,four_view_noKh,166029,15a06589,val,2,666,30,2,1097,1086,640
atlas,four_view_noKh,166034,15a02239,train,2,666,30,2,1095,1084,1480
atlas,four_view_noKh,166034,15a08621,train,2,666,30,2,1095,1084,1480
atlas,four_view_noKh,166141,15n125693,train,2,352,26,2,5400,5311,97
atlas,four_view_noKh,166141,15n125744,train,2,352,26,2,5400,5311,97
atlas,four_view_noKh,166149,15n125865,val,2,352,26,2,5410,5321,1803
atlas,four_view_noKh,166149,15n125912,train,2,352,26,2,5410,5321,1803
atlas,four_view_noKh,166155,14a03730,train,2,352,28,2,321,320,5455
atlas,four_view_noKh,166155,14a11715,val,2,352,28,2,321,320,5455
atlas,four_view_noKh,166157,14a02457,train,2,352,28,2,297,296,5457
atlas,four_view_noKh,166157,14a09694,train,2,352,28,2,297,296,5457
atlas,four_view_noKh,166162,15n053796,test,2,352,26,2,4269,4201,1774
atlas,four_view_noKh,166162,15n053969,val,2,352,26,2,4269,4201,1774
atlas,four_view_noKh,166167,15n133940,train,2,396,26,2,5456,5363,1948
atlas,four_view_noKh,166167,15n141843,train,2,396,26,2,5456,5363,1948
atlas,four_view_noKh,166191,14n04963,train,2,196,24,2,725,717,1741
atlas,four_view_noKh,166191,14n05281,train,2,196,24,2,725,717,1741
atlas,four_view_noKh,166220,15n005494,test,2,196,26,2,2716,2690,500
atlas,four_view_noKh,166220,15n005635,train,2,196,26,2,2716,2690,500
atlas,four_view_noKh,166253,15n062405,test,2,352,26,2,4406,4336,1968
atlas,four_view_noKh,166253,15n062415,val,2,352,26,2,4406,4336,1968
atlas,four_view_noKh,166272,15n057188,test,2,352,26,2,4325,4257,4326
atlas,four_view_noKh,166272,15n109512,train,2,352,26,2,4325,4257,4326
atlas,four_view_noKh,166275,15n091883,train,2,352,26,2,4954,3383,1280
atlas,four_view_noKh,166275,15n116833,train,2,352,26,2,4954,3383,1280
atlas,four_view_noKh,166432,14n01281,test,2,282,24,2,536,534,173
atlas,four_view_noKh,166432,14n01504,train,2,282,24,2,536,534,173
atlas,four_view_noKh,166652,15a13794,test,2,622,30,2,1483,1469,5024
atlas,four_view_noKh,166652,15a14932,val,2,622,30,2,1483,1469,5024
atlas,four_view_noKh,166792,15n077586,train,2,438,26,2,4715,4641,2150
atlas,four_view_noKh,166792,15n083550,train,2,438,26,2,4715,4641,2150
atlas,four_view_noKh,166884,15n012013,train,2,178,22,2,3147,3118,2762
atlas,four_view_noKh,166884,15n012584,train,2,178,22,2,3147,3118,2762
atlas,four_view_noKh,167164,15n008624,test,2,432,26,2,3003,2975,1298
atlas,four_view_noKh,167164,15n009360,train,2,432,26,2,3003,2975,1298
atlas,four_view_noKh,167228,15n080484,train,2,424,26,2,4777,4701,1767
atlas,four_view_noKh,167228,15n080485,test,2,424,26,2,4777,4701,1767
atlas,four_view_noKh,167230,15n079126,train,2,424,26,2,4756,4680,832
atlas,four_view_noKh,167230,15n079130,train,2,424,26,2,4756,4680,832
atlas,four_view_noKh,167238,15n006603,train,2,424,26,2,2773,2747,1322
atlas,four_view_noKh,167238,15n006627,train,2,424,26,2,2773,2747,1322
atlas,four_view_noKh,167238,15n010911,train,2,424,26,2,2773,2747,1322
atlas,four_view_noKh,167238,15n011077,train,2,424,26,2,2773,2747,1322
atlas,four_view_noKh,167240,15n024552,train,2,424,26,2,3559,3518,839
atlas,four_view_noKh,167240,15n024553,train,2,424,26,2,3559,3518,839
atlas,four_view_noKh,167241,15n004466,train,2,424,26,2,2651,2625,1355
atlas,four_view_noKh,167241,15n004613,train,2,424,26,2,2651,2625,1355
atlas,four_view_noKh,167241,15n028408,train,2,424,26,2,2651,2625,1355
atlas,four_view_noKh,167246,14a00608,test,2,424,28,2,217,216,1211
atlas,four_view_noKh,167246,14a00617,train,2,424,28,2,217,216,1211
atlas,four_view_noKh,167249,14a01445,train,2,424,28,2,243,242,1213
atlas,four_view_noKh,167249,14a01449,train,2,424,28,2,243,242,1213
atlas,four_view_noKh,167475,15a06897,train,2,596,30,2,1246,1235,5155
atlas,four_view_noKh,167475,15a07022,test,2,596,30,2,1246,1235,5155
atlas,four_view_noKh,167853,15a04618,val,2,858,30,2,1174,1163,1107
atlas,four_view_noKh,167853,15a10369,train,2,858,30,2,1174,1163,1107
atlas,four_view_noKh,167950,15a16500,train,2,576,30,2,1552,1537,4798
atlas,four_view_noKh,167950,15a16572,train,2,576,30,2,1552,1537,4798
atlas,four_view_noKh,167951,15a59719,train,2,576,30,2,2381,2359,3117
atlas,four_view_noKh,167951,15a59733,train,2,576,30,2,2381,2359,3117
atlas,four_view_noKh,168033,15n030332,test,2,412,26,2,3734,3682,1362
atlas,four_view_noKh,168033,15n030394,test,2,412,26,2,3734,3682,1362
atlas,four_view_noKh,168088,15a55318,val,2,534,30,2,2286,2266,2041
atlas,four_view_noKh,168088,15a55322,train,2,534,30,2,2286,2266,2041
atlas,four_view_noKh,168104,15a28035,train,2,514,30,2,1823,1807,5010
atlas,four_view_noKh,168104,15a53598,train,2,514,30,2,1823,1807,5010
atlas,four_view_noKh,168105,15a45837,train,2,514,30,2,2203,2183,1527
atlas,four_view_noKh,168105,15a52176,val,2,514,30,2,2203,2183,1527
atlas,four_view_noKh,168106,15a20643,test,2,514,30,2,1657,1641,1524
atlas,four_view_noKh,168106,15a49141,train,2,514,30,2,1657,1641,1524
atlas,four_view_noKh,168107,15a36159,train,2,514,30,2,1987,1970,5018
atlas,four_view_noKh,168107,15a53949,val,2,514,30,2,1987,1970,5018
atlas,four_view_noKh,168108,15a32288,train,2,514,30,2,1941,1925,1523
atlas,four_view_noKh,168108,15a53786,train,2,514,30,2,1941,1925,1523
atlas,four_view_noKh,168109,15a13636,train,2,514,30,2,1477,1463,5011
atlas,four_view_noKh,168109,15a49147,train,2,514,30,2,1477,1463,5011
atlas,four_view_noKh,168117,15n030909,train,2,154,24,2,3772,3719,4498
atlas,four_view_noKh,168117,15n030915,train,2,154,24,2,3772,3719,4498
atlas,four_view_noKh,168119,15n030553,train,2,154,26,2,3752,3699,4549
atlas,four_view_noKh,168119,15n030600,train,2,154,26,2,3752,3699,4549
atlas,four_view_noKh,168120,15n023645,train,2,154,22,2,3519,3478,157
atlas,four_view_noKh,168120,15n023646,val,2,154,22,2,3519,3478,157
atlas,four_view_noKh,168133,15n063033,test,3,234,36,3,4416,4346,613
atlas,four_view_noKh,168133,15n063040,train,3,234,36,3,4416,4346,613
atlas,four_view_noKh,168145,15n021369,train,3,202,36,3,3419,3380,1659
atlas,four_view_noKh,168145,15n095415,train,3,202,36,3,3419,3380,1659
atlas,four_view_noKh,168146,12a0167,train,2,154,24,2,14,14,5008
atlas,four_view_noKh,168146,12a0692,train,2,154,24,2,14,14,5008
atlas,four_view_noKh,168147,15n058543,train,3,250,36,3,4343,4275,649
atlas,four_view_noKh,168147,15n109529,train,3,250,36,3,4343,4275,649
atlas,four_view_noKh,168169,15n037001,test,2,154,24,2,3900,3844,1453
atlas,four_view_noKh,168169,15n037104,train,2,154,24,2,3900,3844,1453
atlas,four_view_noKh,168178,15n036802,test,2,154,22,2,3885,3829,149
atlas,four_view_noKh,168178,15n036803,train,2,154,22,2,3885,3829,149
atlas,four_view_noKh,168179,15n014467,train,3,162,24,3,3204,3172,1512
atlas,four_view_noKh,168179,15n015322,train,3,162,24,3,3204,3172,1512
atlas,four_view_noKh,168182,15n016467,train,3,186,34,3,3319,3286,610
atlas,four_view_noKh,168182,15n016504,val,3,186,34,3,3319,3286,610
atlas,four_view_noKh,168192,15n052852,train,2,154,22,2,4225,4157,676
atlas,four_view_noKh,168192,15n052853,train,2,154,22,2,4225,4157,676
atlas,four_view_noKh,168193,15n058551,val,3,202,35,3,4346,4278,5242
atlas,four_view_noKh,168193,15n109535,train,3,202,35,3,4346,4278,5242
atlas,four_view_noKh,168194,15n041349,train,2,154,26,2,4070,4012,1150
atlas,four_view_noKh,168194,15n109464,test,2,154,26,2,4070,4012,1150
atlas,four_view_noKh,168195,15n104842,train,3,186,34,3,5168,5085,5241
atlas,four_view_noKh,168195,15n114001,test,3,186,34,3,5168,5085,5241
atlas,four_view_noKh,168196,15n053404,train,2,154,24,2,4258,4190,48
atlas,four_view_noKh,168196,15n053774,train,2,154,24,2,4258,4190,48
atlas,four_view_noKh,168197,15n016455,test,2,154,24,2,3313,3280,4563
atlas,four_view_noKh,168197,15n016498,train,2,154,24,2,3313,3280,4563
atlas,four_view_noKh,168237,15n025301,train,2,448,26,2,3595,3554,1787
atlas,four_view_noKh,168237,15n026655,train,2,448,26,2,3595,3554,1787
atlas,four_view_noKh,168371,15n000110,train,2,322,26,2,2488,2462,4140
atlas,four_view_noKh,168371,15n000290,val,2,322,26,2,2488,2462,4140
atlas,four_view_noKh,168377,15n002439,train,2,322,24,2,2608,2582,1178
atlas,four_view_noKh,168377,15n002844,test,2,322,24,2,2608,2582,1178
atlas,four_view_noKh,168459,15n000619,val,2,300,24,2,2531,2505,3096
atlas,four_view_noKh,168459,15n000626,train,2,300,24,2,2531,2505,3096
atlas,four_view_noKh,168492,15a15554,val,2,688,30,2,1531,1516,3136
atlas,four_view_noKh,168492,15a15832,test,2,688,30,2,1531,1516,3136
atlas,four_view_noKh,168540,14n01765,train,2,266,24,2,588,585,347
atlas,four_view_noKh,168540,14n01842,train,2,266,24,2,588,585,347
atlas,four_view_noKh,168602,14a08016,test,2,518,28,2,392,391,4061
atlas,four_view_noKh,168602,14a08106,train,2,518,28,2,392,391,4061
atlas,four_view_noKh,169003,15a27662,val,2,460,30,2,1751,1735,1209
atlas,four_view_noKh,169003,15a27801,test,2,460,30,2,1751,1735,1209
atlas,four_view_noKh,169036,15n053328,val,2,112,20,2,4246,4178,299
atlas,four_view_noKh,169036,15n053876,train,2,112,20,2,4246,4178,299
atlas,four_view_noKh,169110,15n006999,test,2,486,26,2,2828,2802,2182
atlas,four_view_noKh,169110,15n008353,train,2,486,26,2,2828,2802,2182
atlas,four_view_noKh,169244,15n104844,train,2,262,26,2,5169,5086,366
atlas,four_view_noKh,169244,15n110978,train,2,262,26,2,5169,5086,366
atlas,four_view_noKh,169245,15n087288,train,2,262,24,2,4911,4834,4280
atlas,four_view_noKh,169245,15n097407,train,2,262,24,2,4911,4834,4280
atlas,four_view_noKh,169248,15n030379,train,2,262,26,2,3742,3690,678
atlas,four_view_noKh,169248,15n030383,test,2,262,26,2,3742,3690,678
atlas,four_view_noKh,169250,15n026570,val,2,262,26,2,3629,3586,1468
atlas,four_view_noKh,169250,15n026986,train,2,262,26,2,3629,3586,1468
atlas,four_view_noKh,169253,15n013570,test,2,262,26,2,3185,3154,5244
atlas,four_view_noKh,169253,15n095413,train,2,262,26,2,3185,3154,5244
atlas,four_view_noKh,169254,15n041330,test,2,262,26,2,4067,4009,5235
atlas,four_view_noKh,169254,15n109474,test,2,262,26,2,4067,4009,5235
atlas,four_view_noKh,169265,15n006649,train,2,262,24,2,2779,2753,1472
atlas,four_view_noKh,169265,15n006666,train,2,262,24,2,2779,2753,1472
atlas,four_view_noKh,169265,15n010963,train,2,262,24,2,2779,2753,1472
atlas,four_view_noKh,169265,15n011106,train,2,262,24,2,2779,2753,1472
atlas,four_view_noKh,169267,15n016451,val,2,262,26,2,3311,3278,591
atlas,four_view_noKh,169267,15n016496,train,2,262,26,2,3311,3278,591
atlas,four_view_noKh,169277,15n006655,train,3,294,35,3,2783,2757,1519
atlas,four_view_noKh,169277,15n006670,train,3,294,35,3,2783,2757,1519
atlas,four_view_noKh,169277,15n010969,train,3,294,35,3,2783,2757,1519
atlas,four_view_noKh,169277,15n011110,train,3,294,35,3,2783,2757,1519
atlas,four_view_noKh,169279,15n089713,train,2,262,26,2,4926,4849,1039
atlas,four_view_noKh,169279,15n090452,train,2,262,26,2,4926,4849,1039
atlas,four_view_noKh,169280,15n008502,train,2,262,26,2,2967,2939,1516
atlas,four_view_noKh,169280,15n008508,val,2,262,26,2,2967,2939,1516
atlas,four_view_noKh,169301,15n008495,val,2,262,26,2,2963,2935,1509
atlas,four_view_noKh,169301,15n008504,train,2,262,26,2,2963,2935,1509
atlas,four_view_noKh,169302,15n024630,test,2,262,24,2,3565,3524,1040
atlas,four_view_noKh,169302,15n024636,train,2,262,24,2,3565,3524,1040
atlas,four_view_noKh,169329,15n000623,train,2,502,26,2,2535,2509,444
atlas,four_view_noKh,169329,15n000688,val,2,502,26,2,2535,2509,444
atlas,four_view_noKh,169339,15n051944,train,3,170,36,3,4220,4152,1678
atlas,four_view_noKh,169339,15n052333,train,3,170,36,3,4220,4152,1678
atlas,four_view_noKh,169369,15a41853,val,2,974,30,2,2133,2114,3599
atlas,four_view_noKh,169369,15a41932,train,2,974,30,2,2133,2114,3599
atlas,four_view_noKh,169938,15a27690,train,2,1152,30,2,1767,1751,5220
atlas,four_view_noKh,169938,15a27840,train,2,1152,30,2,1767,1751,5220
atlas,four_view_noKh,170058,14n17998,val,3,156,33,3,950,940,3886
atlas,four_view_noKh,170058,14n18018,val,3,156,33,3,950,940,3886
atlas,four_view_noKh,170068,15n129266,train,3,172,35,3,5425,5334,2009
atlas,four_view_noKh,170068,15n161345,train,3,172,35,3,5425,5334,2009
atlas,four_view_noKh,170069,15n129603,train,3,172,35,3,5425,5334,2009
atlas,four_view_noKh,170069,15n161349,train,3,172,35,3,5425,5334,2009
atlas,four_view_noKh,170109,15n015931,train,2,182,24,2,3279,3246,4609
atlas,four_view_noKh,170109,15n015933,test,2,182,24,2,3279,3246,4609
atlas,four_view_noKh,170197,15n016144,val,3,104,32,3,3283,3250,23
atlas,four_view_noKh,170197,15n016354,test,3,104,32,3,3283,3250,23
atlas,four_view_noKh,170287,15n030067,test,2,286,24,2,3633,3590,1115
atlas,four_view_noKh,170287,15n031495,test,2,286,24,2,3633,3590,1115
atlas,four_view_noKh,170290,15n026641,train,2,286,24,2,3633,3590,1115
atlas,four_view_noKh,170290,15n027041,val,2,286,24,2,3633,3590,1115
atlas,four_view_noKh,170327,15a64658,train,2,928,30,2,2450,2425,4906
atlas,four_view_noKh,170327,15a64660,val,2,928,30,2,2450,2425,4906
atlas,four_view_noKh,170329,15a64620,train,2,928,30,2,2450,2425,4906
atlas,four_view_noKh,170329,15a64624,train,2,928,30,2,2450,2425,4906
atlas,four_view_noKh,170411,15a18429,train,2,806,30,2,1591,1576,3575
atlas,four_view_noKh,170411,15a21118,val,2,806,30,2,1591,1576,3575
atlas,four_view_noKh,170438,15n065224,train,2,320,26,2,4447,4375,235
atlas,four_view_noKh,170438,15n065243,train,2,320,26,2,4447,4375,235
atlas,four_view_noKh,170610,14a05731,train,2,528,28,2,357,356,37
atlas,four_view_noKh,170610,14a09309,test,2,528,28,2,357,356,37
atlas,four_view_noKh,170782,15n087141,train,2,236,26,2,4906,4829,2234
atlas,four_view_noKh,170782,15n092349,train,2,236,26,2,4906,4829,2234
atlas,four_view_noKh,170894,15n099192,train,3,246,35,3,5019,4938,4269
atlas,four_view_noKh,170894,15n099573,train,3,246,35,3,5019,4938,4269
atlas,four_view_noKh,171005,15a27788,val,2,748,30,2,1800,1784,4377
atlas,four_view_noKh,171005,15a27831,train,2,748,30,2,1800,1784,4377
atlas,four_view_noKh,171006,15a50421,train,2,748,30,2,2230,2210,2549
atlas,four_view_noKh,171006,15a50499,train,2,748,30,2,2230,2210,2549
atlas,four_view_noKh,171007,15a48541,val,2,748,30,2,2218,2198,2489
atlas,four_view_noKh,171007,15a50965,train,2,748,30,2,2218,2198,2489
atlas,four_view_noKh,171009,15a41811,train,2,748,30,2,2129,2110,4369
atlas,four_view_noKh,171009,15a41850,val,2,748,30,2,2129,2110,4369
atlas,four_view_noKh,171010,15a27715,train,2,748,30,2,1785,1769,2474
atlas,four_view_noKh,171010,15a27787,train,2,748,30,2,1785,1769,2474
atlas,four_view_noKh,171011,15a27828,train,2,748,30,2,1808,1792,2493
atlas,four_view_noKh,171011,15a27890,train,2,748,30,2,1808,1792,2493
atlas,four_view_noKh,171435,14n07636,train,2,168,22,2,813,805,2621
atlas,four_view_noKh,171435,14n07688,train,2,168,22,2,813,805,2621
atlas,four_view_noKh,171477,15n014763,val,2,320,26,2,3210,3178,484
atlas,four_view_noKh,171477,15n014809,test,2,320,26,2,3210,3178,484
atlas,four_view_noKh,171562,15a62239,train,2,946,30,2,2434,2409,3615
atlas,four_view_noKh,171562,15a64259,train,2,946,30,2,2434,2409,3615
atlas,four_view_noKh,171566,15a62233,train,2,946,30,2,2431,2406,1570
atlas,four_view_noKh,171566,15a62238,train,2,946,30,2,2431,2406,1570
atlas,four_view_noKh,171566,15a64257,train,2,946,30,2,2431,2406,1570
atlas,four_view_noKh,171566,15a64261,test,2,946,30,2,2431,2406,1570
atlas,four_view_noKh,171569,15a58370,val,2,946,30,2,2355,2333,3587
atlas,four_view_noKh,171569,15a58386,test,2,946,30,2,2355,2333,3587
atlas,four_view_noKh,171569,15a59084,train,2,946,30,2,2355,2333,3587
atlas,four_view_noKh,171569,15a59134,train,2,946,30,2,2355,2333,3587
atlas,four_view_noKh,171573,15a63218,train,2,946,30,2,2446,2421,1572
atlas,four_view_noKh,171573,15a63885,train,2,946,30,2,2446,2421,1572
atlas,four_view_noKh,171834,15n022555,test,2,402,26,2,3487,3446,2133
atlas,four_view_noKh,171834,15n023286,test,2,402,26,2,3487,3446,2133
atlas,four_view_noKh,171889,14a00533,val,2,420,28,2,213,212,34
atlas,four_view_noKh,171889,14a00550,train,2,420,28,2,213,212,34
atlas,four_view_noKh,171966,15n118603,train,2,194,22,2,5249,5166,423
atlas,four_view_noKh,171966,15n118617,train,2,194,22,2,5249,5166,423
atlas,four_view_noKh,171967,15n118082,train,2,194,22,2,5249,5166,423
atlas,four_view_noKh,171967,15n118213,train,2,194,22,2,5249,5166,423
atlas,four_view_noKh,172096,15n038225,train,2,208,26,2,3920,3864,471
atlas,four_view_noKh,172096,15n038229,val,2,208,26,2,3920,3864,471
atlas,four_view_noKh,172098,15n025008,train,2,208,24,2,3581,3540,472
atlas,four_view_noKh,172098,15n025061,train,2,208,24,2,3581,3540,472
atlas,four_view_noKh,172099,15n005852,train,2,208,26,2,2741,2715,455
atlas,four_view_noKh,172099,15n005858,test,2,208,26,2,2741,2715,455
atlas,four_view_noKh,172102,15n023391,val,2,208,26,2,3514,3473,464
atlas,four_view_noKh,172102,15n023400,train,2,208,26,2,3514,3473,464
atlas,four_view_noKh,172109,14a02369,val,2,544,28,2,285,284,40
atlas,four_view_noKh,172109,14a02394,train,2,544,28,2,285,284,40
atlas,four_view_noKh,172153,15a04141,train,2,780,30,2,1161,1150,4379
atlas,four_view_noKh,172153,15a04196,train,2,780,30,2,1161,1150,4379
atlas,four_view_noKh,172443,15a41670,train,2,664,30,2,2081,2062,3745
atlas,four_view_noKh,172443,15a41780,train,2,664,30,2,2081,2062,3745
atlas,four_view_noKh,172497,15n053337,val,2,166,22,2,4250,4182,414
atlas,four_view_noKh,172497,15n053890,train,2,166,22,2,4250,4182,414
atlas,four_view_noKh,172570,15n001045,train,2,472,26,2,2544,2518,2420
atlas,four_view_noKh,172570,15n001319,test,2,472,26,2,2544,2518,2420
atlas,four_view_noKh,172737,15n005486,train,2,184,24,2,2709,2683,201
atlas,four_view_noKh,172737,15n005631,train,2,184,24,2,2709,2683,201
atlas,four_view_noKh,172778,15n010349,train,2,428,26,2,3060,3032,247
atlas,four_view_noKh,172778,15n010840,val,2,428,26,2,3060,3032,247
atlas,four_view_noKh,172807,15n023812,train,3,356,31,3,3538,3497,4467
atlas,four_view_noKh,172807,15n024479,train,3,356,31,3,3538,3497,4467
atlas,four_view_noKh,172880,15n120962,train,2,200,26,2,5316,5229,2296
atlas,four_view_noKh,172880,15n121574,train,2,200,26,2,5316,5229,2296
atlas,four_view_noKh,173001,14n02033,train,3,82,26,3,600,597,2263
atlas,four_view_noKh,173001,14n02035,test,3,82,26,3,600,597,2263
atlas,four_view_noKh,173008,14n01055,val,3,82,25,3,533,531,1577
atlas,four_view_noKh,173008,14n01062,train,3,82,25,3,533,531,1577
atlas,four_view_noKh,173009,14n05463,train,3,82,26,3,742,734,2944
atlas,four_view_noKh,173009,14n05515,test,3,82,26,3,742,734,2944
atlas,four_view_noKh,173015,15n028556,val,3,162,35,3,3672,2637,3019
atlas,four_view_noKh,173015,15n028557,val,3,162,35,3,3672,2637,3019
atlas,four_view_noKh,173016,15n004648,train,3,162,35,3,2663,2637,3896
atlas,four_view_noKh,173016,15n004649,test,3,162,35,3,2663,2637,3896
atlas,four_view_noKh,173016,15n004661,train,3,162,35,3,2663,2637,3896
atlas,four_view_noKh,173021,15n057184,val,3,130,33,3,4323,4255,2334
atlas,four_view_noKh,173021,15n109509,train,3,130,33,3,4323,4255,2334
atlas,four_view_noKh,173024,14n15013,train,3,98,31,3,919,909,3001
atlas,four_view_noKh,173024,14n15087,train,3,98,31,3,919,909,3001
atlas,four_view_noKh,173035,15n083907,test,3,194,35,3,4864,4787,3318
atlas,four_view_noKh,173035,15n084610,val,3,194,35,3,4864,4787,3318
atlas,four_view_noKh,173035,15n115294,train,3,194,35,3,4864,4787,3318
atlas,four_view_noKh,173035,15n115706,train,3,194,35,3,4864,4787,3318
atlas,four_view_noKh,173039,14n05667,train,3,130,33,3,751,743,3243
atlas,four_view_noKh,173039,14n05679,test,3,130,33,3,751,743,3243
atlas,four_view_noKh,173039,14n17184,train,3,130,33,3,751,743,3243
atlas,four_view_noKh,173039,14n17186,train,3,130,33,3,751,743,3243
atlas,four_view_noKh,173040,14n04515,val,3,114,33,3,699,692,3235
atlas,four_view_noKh,173040,14n04586,test,3,114,33,3,699,692,3235
atlas,four_view_noKh,173160,15n006966,train,2,364,26,2,2810,2784,849
atlas,four_view_noKh,173160,15n007019,train,2,364,26,2,2810,2784,849
atlas,four_view_noKh,173178,15a41699,train,2,746,30,2,2098,2079,658
atlas,four_view_noKh,173178,15a41719,train,2,746,30,2,2098,2079,658
atlas,four_view_noKh,173319,15n047566,train,2,348,26,2,4149,4081,5387
atlas,four_view_noKh,173319,15n048863,train,2,348,26,2,4149,4081,5387
atlas,four_view_noKh,173359,15n034102,test,2,308,24,2,3848,3792,5178
atlas,four_view_noKh,173359,15n034117,train,2,308,24,2,3848,3792,5178
atlas,four_view_noKh,173424,15n083910,train,2,490,26,2,4867,4790,668
atlas,four_view_noKh,173424,15n084613,train,2,490,26,2,4867,4790,668
atlas,four_view_noKh,173488,15a03251,train,2,998,30,2,1128,1117,671
atlas,four_view_noKh,173488,15a03252,test,2,998,30,2,1128,1117,671
atlas,four_view_noKh,173548,15n021896,train,2,350,24,2,3447,3408,4051
atlas,four_view_noKh,173548,15n021937,train,2,350,24,2,3447,3408,4051
atlas,four_view_noKh,173549,15n029529,train,2,350,24,2,3447,3408,4051
atlas,four_view_noKh,173549,15n029557,test,2,350,24,2,3447,3408,4051
atlas,four_view_noKh,173749,15a62316,train,2,1004,30,2,2435,2410,2583
atlas,four_view_noKh,173749,15a62317,train,2,1004,30,2,2435,2410,2583
atlas,four_view_noKh,173751,15a63293,test,2,1004,30,2,2435,2410,2583
atlas,four_view_noKh,173751,15a63294,train,2,1004,30,2,2435,2410,2583
atlas,four_view_noKh,173807,15a01892,val,2,858,30,2,1057,1046,3613
atlas,four_view_noKh,173807,15a02149,train,2,858,30,2,1057,1046,3613
atlas,four_view_noKh,173882,14n01623,train,3,170,23,3,566,563,2496
atlas,four_view_noKh,173882,14n02188,train,3,170,23,3,566,563,2496
atlas,four_view_noKh,173926,15n118914,train,3,280,35,3,5277,5192,5515
atlas,four_view_noKh,173926,15n123840,train,3,280,35,3,5277,5192,5515
atlas,four_view_noKh,173962,15a52019,train,2,626,30,2,2266,2246,2711
atlas,four_view_noKh,173962,15a52066,test,2,626,30,2,2266,2246,2711
atlas,four_view_noKh,174027,15a27706,val,2,820,30,2,1776,1760,2490
atlas,four_view_noKh,174027,15a27783,train,2,820,30,2,1776,1760,2490
atlas,four_view_noKh,174032,15a13385,train,2,820,30,2,1468,1454,2481
atlas,four_view_noKh,174032,15a13403,train,2,820,30,2,1468,1454,2481
atlas,four_view_noKh,174037,15a41711,train,2,820,30,2,2107,2088,4409
atlas,four_view_noKh,174037,15a41812,val,2,820,30,2,2107,2088,4409
atlas,four_view_noKh,174076,15n053332,val,3,90,32,3,4248,4180,3256
atlas,four_view_noKh,174076,15n053880,train,3,90,32,3,4248,4180,3256
atlas,four_view_noKh,174196,15a31137,train,2,670,30,2,1931,1915,994
atlas,four_view_noKh,174196,15a35345,train,2,670,30,2,1931,1915,994
atlas,four_view_noKh,174203,15n020483,train,2,418,26,2,3400,3367,2871
atlas,four_view_noKh,174203,15n021195,train,2,418,26,2,3400,3367,2871
atlas,four_view_noKh,174212,15n006651,train,3,208,36,3,2781,2755,453
atlas,four_view_noKh,174212,15n006668,train,3,208,36,3,2781,2755,453
atlas,four_view_noKh,174212,15n010965,train,3,208,36,3,2781,2755,453
atlas,four_view_noKh,174212,15n011108,train,3,208,36,3,2781,2755,453
atlas,four_view_noKh,174215,15n008499,train,3,192,37,3,2965,2937,452
atlas,four_view_noKh,174215,15n008506,train,3,192,37,3,2965,2937,452
atlas,four_view_noKh,174216,15n026572,train,3,192,36,3,3631,3588,451
atlas,four_view_noKh,174216,15n026988,train,3,192,36,3,3631,3588,451
atlas,four_view_noKh,174320,15n030899,val,2,178,22,2,3768,3715,2763
atlas,four_view_noKh,174320,15n032393,train,2,178,22,2,3768,3715,2763
atlas,four_view_noKh,174332,15n008554,train,2,178,22,2,2976,2948,764
atlas,four_view_noKh,174332,15n008571,train,2,178,22,2,2976,2948,764
atlas,four_view_noKh,174435,15a28719,test,2,986,30,2,1860,1844,3561
atlas,four_view_noKh,174435,15a28949,test,2,986,30,2,1860,1844,3561
atlas,four_view_noKh,174455,15n029483,train,2,568,26,2,3708,3657,4456
atlas,four_view_noKh,174455,15n029510,train,2,568,26,2,3708,3657,4456
atlas,four_view_noKh,174508,14n14227,train,2,222,24,2,901,891,1508
