residual_dim,method,family,affected_by_compression,metric,value,value_at_dim64,difference
none,relative_nre,No Khovanov >=3/4,False,nonalternating_n,5.0,5.0,0.0
none,relative_nre,No Khovanov >=3/4,False,abs_gap_positive_prop,0.6,0.6,0.0
none,relative_nre,No Khovanov >=3/4,False,mean_abs_gap,1.6,1.6,0.0
none,relative_nre,No Khovanov >=3/4,False,abs_gap_ge_4_prop,0.2,0.2,0.0
none,relative_nre,No Khovanov >=3/4,False,kh_diagonal_mean,3.6,3.6,0.0
none,relative_nre,No Khovanov >=3/4,False,kh_diagonal_ge_3_prop,1.0,1.0,0.0
none,relative_nre,No Khovanov >=3/4,False,kh_support_mean,31.4,31.4,0.0
none,relative_nre,No Khovanov >=3/4,False,crossing_15_prop,0.6,0.6,0.0
none,relative_nre,No Khovanov >=3/4,False,alternating_prop,0.0,0.0,0.0
none,residual_mahalanobis,All 5 >=3/5,True,n,328.0,334.0,-6.0
none,residual_mahalanobis,All 5 >=3/5,True,nonalternating_n,141.0,139.0,2.0
none,residual_mahalanobis,All 5 >=3/5,True,abs_gap_positive_prop,0.624113475177305,0.6115107913669064,0.01260268381039853
none,residual_mahalanobis,All 5 >=3/5,True,mean_abs_gap,1.3333333333333333,1.3093525179856116,0.023980815347721673
none,residual_mahalanobis,All 5 >=3/5,True,abs_gap_ge_4_prop,0.0425531914893617,0.04316546762589928,-0.0006122761365375817
none,residual_mahalanobis,All 5 >=3/5,True,kh_diagonal_mean,2.350609756097561,2.3353293413173652,0.015280414780195706
none,residual_mahalanobis,All 5 >=3/5,True,kh_diagonal_ge_3_prop,0.3231707317073171,0.3083832335329341,0.014787498174382963
none,residual_mahalanobis,All 5 >=3/5,True,kh_support_mean,29.661585365853657,29.74550898203593,-0.08392361618227184
none,residual_mahalanobis,All 5 >=3/5,True,crossing_15_prop,0.948170731707317,0.9520958083832335,-0.003925076675916461
none,residual_mahalanobis,All 5 >=3/5,True,alternating_prop,0.5701219512195121,0.5838323353293413,-0.013710384109829166
none,residual_mahalanobis,No Khovanov >=3/4,True,n,275.0,275.0,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,nonalternating_n,96.0,96.0,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,abs_gap_positive_prop,0.59375,0.59375,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,mean_abs_gap,1.2916666666666667,1.2916666666666667,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,abs_gap_ge_4_prop,0.052083333333333336,0.052083333333333336,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,kh_diagonal_mean,2.2654545454545456,2.2654545454545456,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,kh_diagonal_ge_3_prop,0.24,0.24,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,kh_support_mean,29.625454545454545,29.625454545454545,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,crossing_15_prop,0.9672727272727273,0.9672727272727273,0.0
none,residual_mahalanobis,No Khovanov >=3/4,True,alternating_prop,0.6509090909090909,0.6509090909090909,0.0
none,residual_isolation_forest,All 5 >=3/5,True,n,200.0,230.0,-30.0
none,residual_isolation_forest,All 5 >=3/5,True,nonalternating_n,89.0,111.0,-22.0
none,residual_isolation_forest,All 5 >=3/5,True,abs_gap_positive_prop,0.8764044943820225,0.8198198198198198,0.05658467456220273
none,residual_isolation_forest,All 5 >=3/5,True,mean_abs_gap,1.8876404494382022,1.7477477477477477,0.13989270169045454
none,residual_isolation_forest,All 5 >=3/5,True,abs_gap_ge_4_prop,0.06741573033707865,0.05405405405405406,0.013361676283024593
none,residual_isolation_forest,All 5 >=3/5,True,kh_diagonal_mean,2.46,2.4782608695652173,-0.01826086956521733
none,residual_isolation_forest,All 5 >=3/5,True,kh_diagonal_ge_3_prop,0.42,0.4434782608695652,-0.023478260869565226
none,residual_isolation_forest,All 5 >=3/5,True,kh_support_mean,30.44,30.62608695652174,-0.1860869565217378
none,residual_isolation_forest,All 5 >=3/5,True,crossing_15_prop,0.965,0.9608695652173913,0.004130434782608661
none,residual_isolation_forest,All 5 >=3/5,True,alternating_prop,0.555,0.5173913043478261,0.03760869565217395
none,residual_isolation_forest,No Khovanov >=3/4,True,n,103.0,120.0,-17.0
none,residual_isolation_forest,No Khovanov >=3/4,True,nonalternating_n,41.0,43.0,-2.0
none,residual_isolation_forest,No Khovanov >=3/4,True,abs_gap_positive_prop,0.926829268292683,0.9069767441860465,0.019852524106636515
none,residual_isolation_forest,No Khovanov >=3/4,True,mean_abs_gap,2.048780487804878,2.0,0.04878048780487809
none,residual_isolation_forest,No Khovanov >=3/4,True,abs_gap_ge_4_prop,0.0975609756097561,0.09302325581395349,0.004537719795802614
none,residual_isolation_forest,No Khovanov >=3/4,True,kh_diagonal_mean,2.4466019417475726,2.408333333333333,0.0382686084142394
none,residual_isolation_forest,No Khovanov >=3/4,True,kh_diagonal_ge_3_prop,0.3883495145631068,0.35833333333333334,0.030016181229773453
none,residual_isolation_forest,No Khovanov >=3/4,True,kh_support_mean,30.339805825242717,30.341666666666665,-0.0018608414239480453
none,residual_isolation_forest,No Khovanov >=3/4,True,crossing_15_prop,0.9805825242718447,0.975,0.005582524271844691
none,residual_isolation_forest,No Khovanov >=3/4,True,alternating_prop,0.6019417475728155,0.6416666666666667,-0.03972491909385123
none,conditional_percentile_100,All 5 >=3/5,False,n,60.0,60.0,0.0
none,conditional_percentile_100,All 5 >=3/5,False,nonalternating_n,52.0,52.0,0.0
none,conditional_percentile_100,All 5 >=3/5,False,abs_gap_positive_prop,0.7307692307692307,0.7307692307692307,0.0
none,conditional_percentile_100,All 5 >=3/5,False,mean_abs_gap,1.7307692307692308,1.7307692307692308,0.0
none,conditional_percentile_100,All 5 >=3/5,False,abs_gap_ge_4_prop,0.1346153846153846,0.1346153846153846,0.0
none,conditional_percentile_100,All 5 >=3/5,False,kh_diagonal_mean,3.0166666666666666,3.0166666666666666,0.0
none,conditional_percentile_100,All 5 >=3/5,False,kh_diagonal_ge_3_prop,0.85,0.85,0.0
none,conditional_percentile_100,All 5 >=3/5,False,kh_support_mean,30.133333333333333,30.133333333333333,0.0
none,conditional_percentile_100,All 5 >=3/5,False,crossing_15_prop,0.8166666666666667,0.8166666666666667,0.0
none,conditional_percentile_100,All 5 >=3/5,False,alternating_prop,0.13333333333333333,0.13333333333333333,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,n,31.0,31.0,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,nonalternating_n,28.0,28.0,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,abs_gap_positive_prop,0.7857142857142857,0.7857142857142857,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,mean_abs_gap,2.0,2.0,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,abs_gap_ge_4_prop,0.21428571428571427,0.21428571428571427,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,kh_diagonal_mean,3.161290322580645,3.161290322580645,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,kh_diagonal_ge_3_prop,0.8709677419354839,0.8709677419354839,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,kh_support_mean,31.129032258064516,31.129032258064516,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,crossing_15_prop,0.9032258064516129,0.9032258064516129,0.0
none,conditional_percentile_100,No Khovanov >=3/4,False,alternating_prop,0.0967741935483871,0.0967741935483871,0.0
